# City centres used to snap a user's location to their city. Columns: name, lat, lng, population.
# Source: GeoNames cities15000 (https://www.geonames.org), licensed CC BY 4.0.
# Rows with feature code PPLX (a section of a populated place, i.e. suburbs) are removed.
Buthidaung Town	20.8754	92.5300	55545
Botataung	16.7718	96.1733	36645
Bogale	16.2941	95.3974	68938
Bhamo	24.2526	97.2336	54721
Pathein	16.7792	94.7321	237089
Aungban	20.6606	96.6349	30982
Ann	19.7954	94.0479	119714
Amarapura	21.9071	96.0489	237618
Myaydo	19.3684	95.2151	57395
Zee Kone	16.9496	96.1023	24948
Ah Lel	16.9224	96.0634	23214
Shan Chaung	16.8603	96.0901	15934
Oke Kan	16.8530	96.0656	42201
Nyaung	16.8346	96.0880	43828
San Chaung	17.0953	96.0992	99619
Okpo	16.9727	96.0882	17812
Shwenatha	16.9884	96.1622	39989
Pawgan	16.9084	96.0978	23992
Sinngu	16.9132	96.0974	22861
Setsan	16.8102	96.1140	15111
Set Ka Lay	16.8144	96.1139	111514
Myenigon	16.8062	96.1351	18614
Möng Yawng	21.1792	100.3576	39102
Möng La	21.6711	100.0127	43000
Nay Pyi Taw	19.7450	96.1297	925000
Hlaingthaya	16.8500	96.0667	687867
Danai	26.3593	96.7200	31998
Payathonzu	15.3177	98.3884	27311
Laukkai	23.6961	98.7621	23435
Sangyoung	16.8061	96.1335	89618
Mingala Tangnyunt	16.7886	96.1723	132494
Uliastay	47.7417	96.8444	16265
Ulaangom	49.9811	92.0667	30092
Ölgii	48.9683	89.9625	28400
Khovd	48.0056	91.6419	29800
Altai	46.3722	96.2583	17617
Ulan Bator	47.9077	106.8832	844818
Tsetserleg	47.4750	101.4542	21620
Sühbaatar	50.2314	106.2078	22741
Undurkhaan	47.3194	110.6556	22741
Nalayh	47.7667	107.2833	39579
Mörön	49.6342	100.1625	39404
Bogd	44.6702	102.1749	27924
Erdenet	49.0333	104.0833	97814
Dzuunmod	47.7069	106.9528	16953
Dzüünharaa	48.8523	106.4579	18830
Darhan	49.4867	105.9228	83883
Dalandzadgad	43.5708	104.4250	24863
Choibalsan	48.0726	114.5326	44835
Saynshand	44.8824	110.1163	19891
Bulgan	48.8125	103.5347	17348
Bayanhongor	46.1944	100.7181	30931
Baruun-Urt	46.6806	113.2792	18190
Arvayheer	46.2639	102.7750	29420
Zuunmod	47.7069	106.9528	16953
Taipa	22.1558	113.5569	112051
Macau	22.2006	113.5461	649335
Lai Chi Van	22.1197	113.5511	22125
Luhuan	22.1181	113.5519	36384
Zhuojiacun	22.1614	113.5564	24000
Sé	22.1909	113.5473	52200
Saipan	15.2123	145.7545	48220
Saint-Joseph	14.6710	-61.0391	16974
Sainte-Marie	14.7835	-60.9923	20380
Le Robert	14.6775	-60.9423	23814
Le Lamentin	14.6134	-60.9996	40581
Le François	14.6151	-60.9031	19682
La Trinité	14.7381	-60.9632	15040
Fort-de-France	14.6037	-61.0742	89995
Ducos	14.5753	-60.9745	17394
Zouérat	22.7354	-12.4713	55183
Tembedgha	16.2414	-8.1732	17465
Tékane	16.6017	-15.3487	22041
Sélibaby	15.1585	-12.1843	32653
Rosso	16.5138	-15.8050	15870
Elghabra	16.6471	-12.6711	15480
Nouakchott	18.0858	-15.9785	1184530
Nouadhibou	20.9419	-17.0384	146048
Néma	16.6170	-7.2565	60000
Magṭa‘ Laḥjar	17.5060	-13.0927	15446
Kiffa	16.6207	-11.4021	62051
Kaédi	16.1507	-13.5058	56283
El ’Ayoûn	15.5579	-11.1800	22896
Boutilimitt	17.5458	-14.6978	27170
Bougadoum	15.8670	-7.3692	40341
Bogué	16.5915	-14.2631	20291
Ayoun El Atrous	16.6614	-9.6149	28174
Atar	20.5188	-13.0464	31133
Aleg	17.0531	-13.9131	19183
Akjoujt	19.7416	-14.3853	15851
Ksar	18.0995	-15.9574	57758
Ṭinṭâne	16.3946	-10.1737	15684
Tevragh Zeina	18.0989	-15.9885	48093
Dar Naim	18.1081	-15.9267	61089
Guerou	17.0775	-12.0387	27590
Mbera	15.8561	-5.7907	58985
Plymouth	16.7055	-62.2129	0
Brades	16.7918	-62.2106	1000
Żabbar	35.8769	14.5359	15648
Valletta	35.8997	14.5148	6794
Sliema	35.9125	14.5017	22591
San Pawl il-Baħar	35.9506	14.4156	32042
Qormi	35.8760	14.4720	16801
Mosta	35.9094	14.4257	23482
Birkirkara	35.8971	14.4611	24356
Vacoas	-20.2981	57.4783	115289
Triolet	-20.0576	57.5502	24361
Saint Pierre	-20.2215	57.5343	16704
Quatre Bornes	-20.2638	57.4791	77308
Port Louis	-20.1619	57.4989	155226
Mahébourg	-20.4081	57.7000	17042
Goodlands	-20.0384	57.6506	21063
Curepipe	-20.3163	57.5259	78618
Centre de Flacq	-20.1897	57.7144	17710
Bel Air Rivière Sèche	-20.2578	57.7498	18036
Beau Bassin-Rose Hill	-20.2333	57.4661	111355
Bambous	-20.2567	57.4061	17818
Baie du Tombeau	-20.1194	57.4914	15301
Le Hochet	-20.1386	57.5301	15662
Male	4.1752	73.5092	103693
Karonga	-9.9333	33.9333	69486
Chitipa	-9.7024	33.2697	20011
Zomba	-15.3860	35.3188	118440
Salima	-13.7804	34.4587	41492
Rumphi	-11.0186	33.8575	25216
Ntcheu	-14.8203	34.6359	23956
Nsanje	-16.9200	35.2620	30276
Nkhotakota	-12.9274	34.2961	31974
Nkhata Bay	-11.6066	34.2907	16099
Mzuzu	-11.4656	34.0207	249564
Mzimba	-11.9000	33.6000	29432
Mwanza	-15.6026	34.5248	20345
Mulanje	-16.0316	35.5000	16672
Mponela	-13.5310	33.7393	27681
Monkey Bay	-14.0824	34.9165	16867
Mchinji	-13.7984	32.8802	31592
Mangochi	-14.4781	35.2645	60338
Liwonde	-15.0666	35.2254	41077
Lilongwe	-13.9669	33.7873	1115815
Kasungu	-13.0333	33.4833	66152
Dedza	-14.3779	34.3332	34882
Blantyre	-15.7850	35.0085	902588
Balaka	-14.9793	34.9558	40950
San Fernando	24.8471	-98.1488	29171
Ciudad Valles	21.9963	-99.0109	124644
Zumpango	19.7967	-99.0995	280455
Zumpango del Río	17.6544	-99.5272	24719
Zaragoza	19.7710	-97.5551	16752
Zacualtipán	20.6454	-98.6540	23125
Zacatlán	19.9355	-97.9613	33736
Zacatepec de Hidalgo	18.6534	-99.1912	21586
Yecapixtla	18.8833	-98.8650	16811
Yautepec	18.8819	-99.0671	105780
Yajalón	17.1729	-92.3339	16622
Xoxocotla	18.6856	-99.2458	21074
Xonacatlán	19.4051	-99.5281	20680
Xochitepec	18.7816	-99.2309	19164
Xochimilco	19.2547	-99.1036	442178
Xicotepec de Juárez	20.2761	-97.9611	39803
Xico	19.4218	-97.0082	18652
Xico	19.2703	-98.9509	384327
Santa Ana Xalmimilulco	19.2129	-98.3821	16125
Villahermosa	17.9862	-92.9393	353577
Gustavo Adolfo Madero	19.4939	-99.1107	1185772
Villaflores	16.2338	-93.2701	37237
Veracruz	19.1809	-96.1429	428323
Venustiano Carranza	16.3385	-92.5632	15496
Valle Hermoso	25.6732	-97.8127	48918
Valladolid	20.6881	-88.1994	48973
Umán	20.8815	-89.7480	39611
Tuxtla	16.7536	-93.1158	604147
Túxpam de Rodríguez Cano	20.9578	-97.4081	84750
Tulum	20.2117	-87.4633	18233
Tultitlán de Mariano Escobedo	19.6466	-99.1679	28017
Tultepec	19.6850	-99.1281	65338
Tulancingo	20.0805	-98.3683	102406
Tula de Allende	20.0556	-99.3440	28577
Santa Rosa Treinta	18.7018	-99.1824	16691
San Miguel Topilejo	19.2026	-99.1419	34603
Toluca	19.2879	-99.6532	489333
San Bernardino Tlaxcalancingo	19.0287	-98.2770	54517
Tlaquiltenango	18.6332	-99.1628	18334
Tlapa de Comonfort	17.5463	-98.5824	46975
Tlapacoyan	19.9627	-97.2114	35338
Tlalpan	19.2951	-99.1621	574577
Tlalnepantla	19.5401	-99.1954	653410
Tláhuac	19.2869	-99.0051	305076
Tizimín	21.1430	-88.1519	46971
Tizayuca	19.8419	-98.9810	43250
Tixtla de Guerrero	17.5673	-99.3980	22826
Ticul	20.3987	-89.5349	32796
Teziutlan	19.8173	-97.3599	103583
Texcoco de Mora	19.5119	-98.8829	105165
Tequixquiac	19.9094	-99.1447	22676
Tequisquiapan	20.5225	-99.8917	29799
Cuautitlán Izcalli	19.6439	-99.2160	555163
Tepotzotlán	19.7212	-99.2239	38119
Tepeji del Río de Ocampo	19.9055	-99.3423	80612
Tepeapulco	19.7861	-98.5531	15244
Tepeaca	18.9669	-97.8998	27449
Tepatlaxco de Hidalgo	19.0807	-97.9734	16085
Teopisca	16.5414	-92.4729	16240
Teoloyucan	19.7442	-99.1811	51255
Tenosique	17.4729	-91.4236	32579
Tenango de Arista	19.1045	-99.5898	21765
Temixco	18.8458	-99.2237	97788
Teloloapan	18.3693	-99.8704	23549
Tecax	20.2052	-89.2852	25751
Tehuacán	18.4642	-97.3974	248716
Tecamachalco	18.8835	-97.7334	28679
Teapa	17.5560	-92.9479	26548
Taxco de Alarcón	18.5571	-99.6051	50399
Tapachula	14.9054	-92.2589	353706
Tantoyuca	21.3506	-98.2257	30587
Tamuín	22.0055	-98.7797	16318
Tampico	22.2852	-97.8778	309003
Tamazunchale	21.2599	-98.7893	24562
Suchiapa	16.6247	-93.0989	16637
Santo Domingo Tehuantepec	16.3246	-95.2410	67739
Santiago Tuxtla	18.4658	-95.3006	15459
Tetla	19.4420	-98.1033	15161
Pinotepa Nacional	16.3401	-98.0530	29604
Santiago Tulantepec	20.0364	-98.3565	16078
Moyotzingo	19.2481	-98.4049	27137
Santa María Chimalhuacán	19.4215	-98.9504	70519
Santa María Atzompa	17.1016	-96.7769	21788
Heroica Ciudad de Tlaxiaco	17.2687	-97.6803	17543
Santa Cruz Xoxocotlán	17.0296	-96.7352	67086
Tecámac	19.7129	-98.9690	15244
Santa Ana Chiautempan	19.3066	-98.1877	48030
Zinacatepec	18.3352	-97.2462	15592
San Salvador El Seco	19.1333	-97.6417	17263
San Salvador Atenco	19.5517	-98.9187	17124
San Rafael	19.2096	-98.7564	20873
San Pablo de las Salinas	19.6666	-99.0948	156191
San Pablo Autopan	19.3564	-99.6572	35141
Zinacantepec	19.2843	-99.7339	54220
San Miguel Coatlinchán	19.4500	-98.8727	22619
San Miguel Ajusco	19.2220	-99.2024	29781
San Mateo Atenco	19.2676	-99.5321	67890
San Martin Texmelucan de Labastida	19.2843	-98.4389	155738
Teolocholco	19.2433	-98.1908	16240
San Juan Zitlaltepec	19.8121	-99.1453	19600
San Juan Ixtayopan	19.2319	-98.9987	24120
San Juan del Río	20.3890	-99.9964	138878
Tuxtepec	18.0883	-96.1253	159452
San Francisco Tlalcilalcalpan	19.2947	-99.7677	16509
San Francisco Acuautla	19.3456	-98.8603	27960
Sanctorum	19.0992	-98.2542	27936
San Cristóbal de las Casas	16.7301	-92.6382	215874
San Andrés Tuxtla	18.4487	-95.2133	61769
Salina Cruz	16.1754	-95.1942	84438
Rioverde	21.9311	-99.9949	53128
Ciudad Río Bravo	25.9851	-98.0896	95647
Río Blanco	18.8304	-97.1560	40611
Reynosa	26.0800	-98.2846	589466
Reforma	17.8590	-93.1538	26257
Puerto Escondido	15.8628	-97.0683	29903
Puente de Ixtla	18.6147	-99.3181	21098
Puebla	19.0478	-98.2072	1692181
Progreso de Obregón	20.2488	-99.1897	17486
Progreso	21.2822	-89.6629	37369
Poza Rica de Hidalgo	20.5331	-97.4595	185242
Playa del Carmen	20.6274	-87.0799	149923
Pijijiapan	15.6862	-93.2094	50079
Peto	20.1261	-88.9230	19821
Perote	19.5623	-97.2424	37516
Paraiso	18.4012	-93.2141	86632
Papantla de Olarte	20.4465	-97.3249	53546
Pánuco	22.0538	-98.1819	40754
Palmarito Tochapan	18.9014	-97.6383	17213
Palenque	17.5091	-91.9813	42947
Pachuca de Soto	20.1170	-98.7333	256584
Ozumba de Alzate	19.0369	-98.7952	16700
San Pablo Oztotepec	19.1865	-99.0736	15507
Oxkutzkab	20.3073	-89.4181	23096
Orizaba	18.8519	-97.0996	123182
Ometepec	16.6861	-98.4047	24120
Ocozocoautla de Espinosa	16.7612	-93.3743	39180
Ocoyoacac	19.2713	-99.4579	26015
Ocotlán de Morelos	16.7918	-96.6750	15016
Ocosingo	16.9063	-92.0935	41878
Oaxaca	17.0602	-96.7254	255029
Nuevo Laredo	27.4763	-99.5164	416055
Nogales	18.8278	-97.1631	22085
Nicolás Romero	19.6418	-99.3068	281799
Naucalpan de Juárez	19.4785	-99.2396	834434
Naranjos	21.3509	-97.6866	20073
Nanchital de Lázaro Cárdenas del Río	18.0712	-94.4076	25289
Motul	21.0957	-89.2833	23240
Motozintla	15.3661	-92.2467	23755
Montemorelos	25.1890	-99.8293	67428
Santiago Momoxpan	19.0736	-98.2669	17622
Mixquiahuala de Juárez	20.2300	-99.2143	25510
Misantla	19.9299	-96.8519	26827
Miramar	22.3609	-97.9000	118614
Minatitlán	18.0001	-94.5569	112046
Milpa Alta	19.1925	-99.0232	18274
Miahuatlán de Porfirio Díaz	16.3290	-96.5961	23940
Metepec	19.2593	-99.6017	28205
Mérida	20.9670	-89.6232	1201000
Matías Romero Avendaño	16.8774	-95.0382	18944
Heroica Matamoros	25.8797	-97.5042	510739
Martínez de la Torre	20.0708	-97.0608	60074
Mapastepec	15.4336	-92.9004	17931
Magdalena Contreras	19.3321	-99.2112	238431
Macuspana	17.7605	-92.5954	32225
Reyes Acozac	19.7755	-98.9808	21910
Los Reyes Acaquilpan	19.3636	-98.9771	85359
Los Reyes de Juárez	18.9492	-97.8038	16683
Linares	24.8580	-99.5677	70378
Libres	19.4657	-97.6874	15536
Lerma de Villada	19.2888	-99.5116	22713
Lerdo de Tejada	18.6294	-95.5197	18715
Las Rosas	16.3655	-92.3706	18817
Las Margaritas	16.3128	-91.9822	20786
Las Choapas	17.9118	-94.0965	42693
La Isla	18.6000	-96.1500	24558
San Antonio de la Cal	17.0292	-96.7009	20198
Kanasín	20.9349	-89.5582	77240
Juchitepec	19.1006	-98.8788	16021
Heroica Ciudad de Juchitán de Zaragoza	16.4337	-95.0218	88280
José Cardel	19.3681	-96.3695	19092
Jojutla	18.6147	-99.1803	18867
Jiutepec	18.8814	-99.1778	215357
Jáltipan de Morelos	17.9654	-94.7140	32778
Jalpa de Méndez	18.1768	-93.0638	15695
Xalatlaco	19.1831	-99.4184	15043
Xalapa de Enríquez	19.5312	-96.9159	424755
Izúcar de Matamoros	18.6016	-98.4615	42936
Izamal	20.9332	-89.0189	16195
Ixtepec	16.5605	-95.1038	25381
Ixtapan de la Sal	18.8437	-99.6767	17640
Ixtapaluca	19.3156	-98.8828	322271
Iztapalapa	19.3553	-99.0622	1835486
Ixtaczoquitlán	18.8536	-97.0623	26187
Iztacalco	19.3953	-99.0978	384326
Ixmiquilpan	20.4840	-99.2185	34814
Villa Independencia	20.0552	-97.0521	15297
Iguala de la Independencia	18.3448	-99.5377	118468
Hunucmá	21.0164	-89.8772	24910
Huixtla	15.1392	-92.4634	32033
Ciudad de Huitzuco	18.3059	-99.3339	17475
Huimanguillo	17.8350	-93.3890	27344
Huejutla de Reyes	21.1400	-98.4194	40015
Huejotzingo	19.1589	-98.4082	25684
Huauchinango	20.1738	-98.0549	56206
Huatusco	19.1488	-96.9676	31305
Ciudad de Huajuapan de León	17.8079	-97.7796	53043
Comalapa	15.6600	-92.1411	18704
Frontera	18.5433	-92.6453	22795
Fortín de las Flores	18.9081	-97.0000	21370
Felipe Carrillo Puerto	19.5775	-88.0453	25744
Escárcega	18.6089	-90.7454	29477
Emiliano Zapata	18.8410	-99.1837	49193
Emiliano Zapata	17.7406	-91.7664	20030
Ciudad Mante	22.7428	-98.9717	84787
Ecatepec de Morelos	19.6049	-99.0606	1645352
Ébano	22.2181	-98.3771	24296
Cunduacán	18.0656	-93.1730	19824
Cuernavaca	18.9261	-99.2308	338650
Cuautlancingo	19.0900	-98.2732	25104
Cuautla	18.8130	-98.9551	157336
Cuautitlán	19.6705	-99.1799	178847
Cuautepec	20.0356	-98.3098	18835
Delegación Cuajimalpa de Morelos	19.3692	-99.2909	160491
Cozumel	20.5004	-86.9427	77236
Coyotepec	19.7772	-99.2130	35677
Coyoacán	19.3467	-99.1617	614447
Cosoleacaque	17.9991	-94.6359	22454
Coscomatepec de Bravo	19.0727	-97.0469	15252
Cosamaloapan	18.3676	-95.7986	30577
Córdoba	18.8842	-96.9256	204721
Contla	19.3293	-98.1664	27610
Comitán	16.2400	-92.1367	166178
Comalcalco	18.2650	-93.2243	41458
Coatzintla	20.4870	-97.4682	34036
Coatzacoalcos	18.1490	-94.4447	310698
Coatepec	19.4523	-96.9615	53621
Coacalco	19.6292	-99.1069	277959
Ciudad Victoria	23.7406	-99.1436	332100
Ciudad Serdán	18.9886	-97.4464	23824
Fray Bernardino de Sahagún	19.7727	-98.5823	28609
Ciudad Nezahualcoyotl	19.4006	-99.0148	1077208
Ciudad Miguel Alemán	26.3982	-99.0286	19997
Ciudad Mendoza	18.8065	-97.1787	35641
Ciudad Madero	22.2475	-97.8367	197216
Ciudad Fernández	21.9404	-100.0115	32006
Mexico City	19.4285	-99.1277	12294193
Ciudad del Carmen	18.6459	-91.8299	191238
Cintalapa de Figueroa	16.6839	-93.7181	42467
Cholula	19.0641	-98.3035	292881
Chilpancingo	17.5523	-99.5012	187251
Chilapa de Álvarez	17.5944	-99.1772	31157
Chignahuapan	19.8387	-98.0317	19608
Chiconcuac	19.5594	-98.8988	21738
Chicoloapan	19.4169	-98.9020	172919
Chichén-Itzá	20.6667	-88.5667	18000
Chiapa de Corzo	16.7075	-93.0122	45077
Chetumal	18.5196	-88.3040	169028
Champotón	19.3424	-90.7227	30881
Chalco	19.2617	-98.8978	168720
Cerro Azul	21.1920	-97.7409	22268
Catemaco	18.4213	-95.1140	27615
Carlos A. Carrillo	18.3748	-95.7544	17989
Cárdenas	22.0014	-99.6425	15469
Cárdenas	18.0013	-93.3756	91558
Capulhuac de Mirafuentes	19.1935	-99.4659	20757
Cancún	21.1743	-86.8466	888797
Campeche	19.8407	-90.5168	220389
Calpulalpan	19.5887	-98.5697	33263
Cadereyta Jiménez	25.5905	-100.0010	68111
Cadereyta	25.5833	-99.9833	67994
Cacahoatán	14.9920	-92.1642	16572
Berriozábal	16.7994	-93.2722	28128
Banderilla	19.5889	-96.9373	19649
Azcapotzalco	19.4870	-99.1859	414711
Ayutla de los Libres	16.9646	-99.0976	15370
Axochiapan	18.5021	-98.7530	17508
Atlixco	18.9081	-98.4361	86690
Atlacomulco de Fabela	19.7992	-99.8750	22774
Ciudad López Mateos	19.5579	-99.2567	489160
Apizaco	19.4133	-98.1436	49506
Apan	19.7105	-98.4511	26642
Amozoc de Mota	19.0461	-98.0450	95322
Amecameca	19.1238	-98.7665	31687
Alvarado	18.7714	-95.7618	23128
Altotonga	19.7661	-97.2451	19722
Altepexi	18.3703	-97.2997	18217
Altamira	22.3931	-97.9386	59536
Allende	18.1540	-94.3942	23620
Álamo	20.9115	-97.6755	25159
Ajalpan	18.3791	-97.2587	28031
Agua Dulce	18.1391	-94.1453	36079
Actopan	20.2690	-98.9422	32276
Acayucan	17.9498	-94.9139	50934
Acatzingo	18.9820	-97.7836	25811
Acatlán de Osorio	18.2025	-98.0486	19341
Acapulco de Juárez	16.8494	-99.9089	658609
Acajete	19.1115	-97.9523	20923
San Antonio Acahualco	19.2740	-99.7717	16442
Valente Diaz	19.1635	-96.2165	25700
Santiago Tlacotepec	19.2271	-99.6708	15853
Tierra Blanca	18.4477	-96.3591	47824
Playas del Rosario	17.8529	-92.9324	21893
Río de Teapa	17.7747	-92.9022	26500
Huamantla	19.3145	-97.9252	51996
La Magdalena Tlaltelulco	19.2829	-98.1961	16834
Zacatelco	19.2158	-98.2397	42150
Tlaxcala	19.3178	-98.2385	84670
Papalotla	19.1686	-98.2039	22969
Villa Vicente Guerrero	19.1212	-98.1657	60001
Tonalá	16.0901	-93.7546	35322
Arriaga	16.2356	-93.8997	24447
San Mateo Huitzilzingo	19.2291	-98.9250	15389
San Martín Cuautlalpan	19.2762	-98.8317	23501
Tulantongo	19.5316	-98.8746	15584
Tezoyuca	19.5928	-98.9108	16933
Tepexpan	19.6139	-98.9364	102667
Santa María Ajoloapan	19.7636	-98.9591	17784
San Andrés Cholula	19.0514	-98.2953	39964
Alto Lucero	20.9536	-97.4419	15011
Loma Bonita	18.1077	-95.8805	40934
Isla	18.0278	-95.5295	26287
San Andrés Cuexcontitlán	19.3589	-99.6215	18005
San Mateo Otzacatipan	19.3327	-99.6034	22656
San Pedro Totoltepec	19.3111	-99.5720	21076
Benito Juarez	19.3984	-99.1577	355017
Miguel Hidalgo	19.4341	-99.2002	372889
Cuauhtémoc	19.4451	-99.1461	531831
Huixquilucan	19.3599	-99.3502	124846
Melchor Ocampo	19.7019	-99.1449	38599
Huilango	19.6806	-99.2564	17399
Santiago Teyahualco	19.6598	-99.1249	53684
Ojo de Agua	19.6803	-99.0100	386290
Buenavista	19.6083	-99.1694	216776
Miguel Alemán (La Doce)	28.8403	-111.4775	30869
Gabriel Leyva Solano	25.6616	-108.6366	27536
Cihuatlán	19.2366	-104.5651	40139
Lázaro Cárdenas	30.5266	-115.9314	16294
Santa Isabel	32.6307	-115.5704	29311
Ciudad Guadalupe Victoria	32.2888	-115.1031	17119
Zinapécuaro de Figueroa	19.8601	-100.8273	15875
Ixtapa-Zihuatanejo	17.6434	-101.5521	67408
Zapotlanejo	20.6227	-103.0681	32376
Zapotiltic	19.6275	-103.4175	22833
Zapopan	20.7211	-103.3874	1476491
Zamora de Hidalgo	19.9840	-102.2863	186102
Zacoalco de Torres	20.2263	-103.5698	18172
Zacatecas	22.7684	-102.5814	129011
Zacapu	19.8152	-101.7920	50112
Yuriria	20.2108	-101.1319	25216
Yurécuaro	20.3395	-102.2822	23843
Villa Hidalgo	21.6762	-102.5880	15182
Villagrán	20.5136	-100.9964	27079
Frontera	26.9281	-101.4521	69462
El Pueblito	20.5401	-100.4409	71254
García	25.8009	-100.5861	93641
Ciudad de Villa de Álvarez	19.2672	-103.7378	117600
Valle de Santiago	20.3915	-101.1910	68058
Valle de Bravo	19.1950	-100.1313	25554
Uruapan	19.4168	-102.0584	299523
Uriangato	20.1416	-101.1787	51382
Tuzantla	19.2029	-100.5668	15302
Tuxpan	21.9417	-105.2990	21709
Tuxpan	19.5556	-103.3759	27523
Torreón	25.5439	-103.4190	735340
Tonalá	20.6226	-103.2417	408759
Tlaquepaque	20.6412	-103.2934	650123
Tlajomulco de Zúñiga	20.4742	-103.4465	30273
Tijuana	32.5027	-117.0037	1922523
Tequila	20.8820	-103.8360	29203
Tepic	21.5073	-104.8933	332863
Tepatitlán de Morelos	20.8169	-102.7635	91959
Tepalcatepec	19.1872	-102.8470	15221
Teocaltiche	21.4343	-102.5743	23726
Tejupilco de Hidalgo	18.9047	-100.1527	25631
Técpan de Galeana	17.2230	-100.6301	15119
Tecomán	18.9161	-103.8771	85689
Tecate	32.5660	-116.6319	64764
Tangancícuaro de Arista	19.8868	-102.2072	15068
Tamazula de Gordiano	19.6801	-103.2514	18787
Tala	20.6527	-103.7015	35396
Tacámbaro de Codallos	19.2361	-101.4580	25665
Sombrerete	23.6314	-103.6413	21702
Soledad de Graciano Sánchez	22.1891	-100.9379	332072
Silao de la Victoria	20.9436	-101.4270	74242
Sayula	19.8837	-103.6007	26789
Santiago Papasquiaro	25.0439	-105.4192	26121
Santiago Ixcuintla	21.8111	-105.2084	18241
Santiago	25.4260	-100.1540	36840
Santa Rosa Jáuregui	20.7421	-100.4478	18508
Santa Catarina	25.6732	-100.4581	304052
Santa Anita	20.5500	-103.4435	20320
San Pedro	25.7560	-102.9839	48746
San Pedro	25.4333	-103.2167	41165
San Nicolás de los Garza	25.7417	-100.3022	412199
San Miguel el Alto	21.0305	-102.4023	23982
San Miguel de Allende	20.9153	-100.7439	174615
San Luis Río Colorado	32.4555	-114.7704	176685
San Luis Potosí	22.1523	-100.9714	722772
San Luis de la Paz	21.2984	-100.5148	49914
Cabo San Lucas	22.8909	-109.9124	202694
San Juan de los Lagos	21.2489	-102.3304	48684
San José Iturbide	21.0002	-100.3858	23471
San José del Castillo	20.5117	-103.2369	39246
San José del Cabo	23.0541	-109.7037	136285
San Francisco del Rincón	21.0189	-101.8584	71139
San Francisco de los Romo	22.0721	-102.2722	16124
San Felipe	31.0253	-114.8417	16702
San Felipe	21.4788	-101.2158	28452
Tlaltenango de Sánchez Román	21.7813	-103.3044	16396
San Buenaventura	27.0619	-101.5489	20480
Salvatierra	20.2161	-100.8821	37203
Saltillo	25.4260	-100.9796	709671
Salinas de Hidalgo	22.6279	-101.7142	16821
Salamanca	20.5698	-101.1977	160682
Sahuayo de Morelos	20.0570	-102.7164	64431
Ciudad Sabinas Hidalgo	26.5019	-100.1812	33068
Sabinas	27.8559	-101.1174	54905
Rosarito	32.3604	-117.0464	100660
El Rosario	22.9903	-105.8542	16001
Romita	20.8721	-101.5170	21176
Río Grande	23.8273	-103.0341	32944
Rincón de Romos	22.2292	-102.3225	27988
La Joya	32.4436	-117.0037	26860
Ramos Arizpe	25.5393	-100.9474	66554
Santiago de Querétaro	20.5881	-100.3881	1594212
Puruándiro	20.0888	-101.5156	30571
Purísima de Bustos	21.0297	-101.8778	43512
Purépero de Echáiz	19.9103	-102.0069	23713
Puerto Vallarta	20.6170	-105.2302	224166
Puerto Peñasco	31.3172	-113.5380	62689
Piedras Negras	28.7001	-100.5235	150178
Petatlán	17.5382	-101.2692	21659
Peribán de Ramos	19.5203	-102.4153	15434
Pénjamo	20.4313	-101.7240	40070
Pátzcuaro	19.5132	-101.6099	55298
Parras de la Fuente	25.4418	-102.1781	33817
Paracho de Verduzco	19.6476	-102.0477	37464
Palaú	27.8924	-101.4235	16970
Pabellón de Arteaga	22.1475	-102.2790	28633
Ojinaga	29.5669	-104.5449	28040
Ocotlán	20.3512	-102.7683	83769
Nuevo México	20.7565	-103.4430	28135
Nuevo Casas Grandes	30.4155	-107.9117	55553
Nueva Rosita	27.9371	-101.2175	38158
Nueva Italia de Ruiz	19.0247	-102.0931	32467
Nochistlán de Mejía	21.3636	-102.8475	16562
Navolato	24.7668	-107.6977	29153
Navojoa	27.0706	-109.4434	113836
Nava	28.4207	-100.7656	22192
Moroleón	20.1303	-101.1908	43200
Morelia	19.7008	-101.1844	743275
Monterrey	25.6843	-100.3172	1135512
Monclova	26.9069	-101.4206	215271
Mezcales	20.7304	-105.2830	20092
Mexicali	32.6278	-115.4545	1032686
Pedro Meoqui	28.2685	-105.4805	22574
Ciudad Melchor Múzquiz	27.8793	-101.5161	35060
Medina	21.1497	-101.6225	16166
Mazatlán	23.2216	-106.4189	381583
Matehuala	23.6482	-100.6433	77328
Matamoros	25.5270	-103.2285	52233
Marfil	20.9975	-101.2855	29375
Maravatío de Ocampo	19.8919	-100.4419	34381
Manzanillo	19.1169	-104.3421	159853
Rodolfo Sánchez Taboada	31.7229	-116.5720	22957
Magdalena de Kino	30.6268	-110.9615	26605
Magdalena	20.9069	-103.9769	16214
Madera	29.1927	-108.1433	15447
Los Reyes de Salgado	19.5885	-102.4733	39209
Los Mochis	25.7910	-108.9982	256613
Loreto	22.2719	-101.9860	24260
León de los Aldama	21.1218	-101.6825	1579803
La Piedad de Cabadas	20.3411	-102.0225	83323
La Paz	24.1423	-110.3132	250141
La Orilla	17.9958	-102.2269	20126
Lagos de Moreno	21.3588	-101.9331	98206
La Cruz	23.9213	-106.8925	15657
La Barca	20.2899	-102.5420	35219
Juventino Rosas	20.6435	-100.9952	42264
Ciudad Benito Juárez	25.6466	-100.0914	308285
Juan Aldama	24.2907	-103.3934	15431
Jocotepec	20.2857	-103.4291	18852
